pubtime,medium_code,medium_name,rubric,language,char_count,head,subhead,length,year,text,meta,x,y,label
2022-01-30 23:00:00+00:00,TA,Tages-Anzeiger,Kehrseite,German,5103,Stars boykottieren Spotify – das könnte gefährlich werden für die Plattform,,4851,2022,Zentrale Zeile: «Don’t it always seem to go / That you don’t know what you,"01/30/2022, TA",0.6055926,4.459766,unlabeled
2021-10-28 22:00:00+00:00,TA,Tages-Anzeiger,Kultur & Gesellschaft,German,4400,Darf man über Transmenschen Witze machen?,,4187,2021,"Dies, nachdem in einer Umfrage von 2200 Befragten 12 Prozent angaben, ihr Netflix-Abo zu kündigen, würde der Streamingdienst an einem Special festhalten, dem Transphobie vorgeworfen werde.","10/28/2021, TA",3.9521267,7.523501,unlabeled
2021-03-07 23:00:00+00:00,TA,Tages-Anzeiger,Kultur & Gesellschaft,German,2897,Wenn frustrierte Männer Frauen jagen,,2781,2021,Am Ende thrillert sich dieser Krimi in einen pulstreibenden Wettlauf mit der Zeit hinein:,"03/07/2021, TA",2.7300794,6.9528413,unlabeled
2020-01-06 23:00:00+00:00,TA,Tages-Anzeiger,Kultur & Gesellschaft,German,5723,«Nehmt euren Preis und verpisst euch»,,5410,2020,Das ist schlimm.,"01/06/2020, TA",1.0943086,2.7288265,unlabeled
2022-12-26 23:00:00+00:00,NZZ,Neue Zürcher Zeitung,Meinung und Debatte,German,9484,Böse alte Welt,"«Woke» Westler werfen früheren Gesellschaften vor, anders zu denken, als wir es heute tun, und waschen die Vergangenheit weiss. Präsentismus heisst das Phänomen der Geschichtsklitterung. Zivilisierung aber heisst, aus Fehlern zu lernen. Von Viola Schenz",9370,2022,"Das kann aber nur funktionieren, wenn wir zu unserer Geschichte stehen, sie ehrlich und objektiv einordnen, sie anerkennen und nicht verneinen oder verklären.","12/26/2022, NZZ",2.7811527,1.6633456,unlabeled
2022-10-25 22:00:00+00:00,TA,Tages-Anzeiger,Debatte,German,3522,Der Feminist und Mansplainer,,3359,2022,"Allerdings haben die «Emma»- Jurorinnen mit ihrer Auszeichnung auch nicht auf Lobo allein gezielt, wie ihrer Würdigung zu entnehmen ist.","10/25/2022, TA",3.7556221,6.071891,unlabeled
2022-08-25 22:00:00+00:00,NZZ,Neue Zürcher Zeitung,Feuilleton,German,5549,Louis C. K. ist wieder O. K.,Der amerikanische Comedian zog sich nach einem Belästigungsskandal aus der Öffentlichkeit zurück. Nun hat er einen Spielfilm gedreht,5377,2022,Ausserdem war ich am Telefon.»,"08/25/2022, NZZ",1.1207527,3.7700155,unlabeled
2022-03-24 23:00:00+00:00,NZZ,Neue Zürcher Zeitung,Feuilleton,German,20971,"Rassismus, Religion und Radau – «culture woke» verändert die Universität","In Frankreich ist ein Kulturkampf um die Hochschulen im Gang: Professoren werden gemobbt, Veranstaltungen abgesagt, und der Staat will in die Forschung eingreifen",20378,2022,Jade Journée will Anwältin werden.,"03/24/2022, NZZ",4.288985,4.980504,unlabeled
2022-12-30 23:00:00+00:00,TA,Tages-Anzeiger,Und jetzt?,German,17843,"«So wie bisher geht es nicht weiter, wir müssen neue Formen finden»",,16898,2022,"Es gibt ja auch unter ihnen politische Unterschiede, etwa konservative Homosexuelle.","12/30/2022, TA",4.2351604,0.79044116,unlabeled
2022-12-30 23:00:00+00:00,TA,Tages-Anzeiger,Und jetzt?,German,17211,"«So wie bisher geht es nicht weiter, wir müssen neue Formen finden»",,16898,2022,Zweifel Philipp,"12/30/2022, TA",2.2779388,2.6472125,unlabeled
2021-05-30 22:00:00+00:00,NZZ,Neue Zürcher Zeitung,Meinung und Debatte,German,5609,Erst der Moralismus und dann die Moral,"Identitäres Denken befördert leider oft das, was es zu überwinden behauptet: das Trennende. Über ein tiefsitzendes Missverständnis. Gastkommentar von Jürg Halter",5519,2021,"Diese herablassende Haltung vertreibt oft gerade diejenigen, die eigentlich offen für ein Gespräch auf Augenhöhe wären.","05/30/2021, NZZ",2.3984938,1.8357365,unlabeled
2021-10-05 22:00:00+00:00,TA,Tages-Anzeiger,Kultur & Gesellschaft,German,6806,Ist James Bond wirklich am Ende?,,6514,2021,sein erster Mordauftrag liess ihn traumatisiert zurück.,"10/05/2021, TA",2.6303856,4.410146,unlabeled
2022-07-20 22:00:00+00:00,NZZ,Neue Zürcher Zeitung,Meinung und Debatte,German,9061,Burnout oder die Flucht vor den Nachrichten,"Auch wer keinerlei Neigung zu depressiven Verstimmungen hat, fühlt sich derzeit in einer Nachrichten-Endlosschleife gefangen. Wie entkommen wir der Überdosis an Kriegs- und Katastrophenmeldungen? Gastkommentar von Reinhard Mohr",8952,2022,"Psychologen haben eine regelrechte «news fatigue» entdeckt, eine Nachrichtenmüdigkeit, die sich aus mehreren Quellen speist.","07/20/2022, NZZ",4.3327966,3.8464985,unlabeled
2022-01-30 23:00:00+00:00,TA,Tages-Anzeiger,Kehrseite,German,5103,Stars boykottieren Spotify – das könnte gefährlich werden für die Plattform,,4851,2022,"Sie teilte ausserdem einen offenen Brief von etwa 200 Experten aus Medizin und Wissenschaft, die darin bereits zum Jahreswechsel an Spotify appelliert hatten, einen Podcast zu löschen.","01/30/2022, TA",4.8244133,4.4393883,unlabeled
2022-06-06 22:00:00+00:00,NZZ,Neue Zürcher Zeitung,International,German,7032,Frankreichs Bildungsminister spaltet das Land,Die Rechte reagiert auf die Ernennung des Historikers Pap Ndiaye empört,6836,2022,"Als er sein Amt antrat, widmete Ndiaye seine ersten Worte dem ermordeten Lehrer Samuel Paty.","06/06/2022, NZZ",5.6538577,2.5200436,unlabeled
2022-08-09 22:00:00+00:00,TA,Tages-Anzeiger,Seite Drei,German,8783,Mission: Attacke,,8307,2022,Noch heute trifft ihn eine Schlagzeile in der «Basler Zeitung»:,"08/09/2022, TA",4.8595023,4.6902084,unlabeled
2022-09-28 22:00:00+00:00,TA,Tages-Anzeiger,Kultur & Gesellschaft,German,10938,«Die Realität liess mich linker werden»,,10394,2022,"Auf der einen Seite gebildete, kosmopolitische Schichten, die in Metropolen leben, an der globalisierten Ökonomie teilhaben und dadurch viele Chancen erhalten.","09/28/2022, TA",2.6519003,3.6811366,unlabeled
2022-03-20 23:00:00+00:00,NZZ,Neue Zürcher Zeitung,Feuilleton,German,9717,Wokeness wird zum Wahn,In San Francisco wächst der Widerstand gegen die neue Gegenaufklärung namens «Critical Race Theory». Von Josef Joffe,9570,2022,"Ikonen wie Washington, Jefferson und Lincoln gehörten aus den Namen von Schulen wegradiert, weil sie irgendwie Rassismus und Kolonialismus verkörperten.","03/20/2022, NZZ",5.579924,1.6817278,unlabeled
2021-05-07 22:00:00+00:00,NZZ,Neue Zürcher Zeitung,Feuilleton,German,10570,Irgendwann kollabiert das Absurde unter seinem eigenen Gewicht,"Umbenennen, verbannen, canceln: Wohlmeinende Umstürzler sind in Europa am Werk. Wohin das führt, ist abzusehen.  Von Josef Joffe",10442,2021,"Dazu mussten Mao Zedong und die Roten Garden der «Grossen Proletarischen Kulturrevolution» nicht in Antonio Gramscis «Gefängnisheften» stöbern, wo er die kulturelle Hegemonie als Sprungbrett zur Staatsmacht definierte.","05/07/2021, NZZ",3.9602497,1.5833526,unlabeled
2022-03-20 23:00:00+00:00,NZZ,Neue Zürcher Zeitung,Feuilleton,German,9717,Wokeness wird zum Wahn,In San Francisco wächst der Widerstand gegen die neue Gegenaufklärung namens «Critical Race Theory». Von Josef Joffe,9570,2022,CRT kann nicht objektiv sein.,"03/20/2022, NZZ",1.0804641,2.0606525,unlabeled
2022-06-12 22:00:00+00:00,NZZ,Neue Zürcher Zeitung,Medien,German,8802,Islamistische Medien sind jetzt plötzlich «woke»,Statt von der Scharia reden Sender wie al-Jazeera+ von LGBT-Rechten und Rassismus,8543,2022,Dem jungen Publikum werden Geschichten gezeigt,"06/12/2022, NZZ",2.1863828,4.972658,unlabeled
2021-11-25 23:00:00+00:00,NZZ,Neue Zürcher Zeitung,Feuilleton,German,19259,"Unheimliche Brüder, bigotte Schwestern","Die islamistische Muslimbruderschaft und ihre Sympathisanten streben in Europa nach Macht und Einfluss. Offiziell hat niemand etwas mit ihnen zu tun, aber die Realität sieht anders aus. Von Lucien Scherrer",19021,2021,"Die Frage, wo religiöser Dogmatismus aufhört und politischer Extremismus beginnt, wird in der Praxis jedoch oft sehr grosszügig beantwortet.","11/25/2021, NZZ",2.982469,1.8304602,unlabeled
2021-04-15 22:00:00+00:00,NZZ,Neue Zürcher Zeitung,Feuilleton,German,12305,«Foucault lachte über Pädophilie»,"Hat Michel Foucault Buben missbraucht? Von diesen Gerüchten hält Pascal Bruckner wenig. Aber im Gespräch mit Claudia Mäder blickt der Pariser Essayist kritisch auf die Verblendung, die in linken Kreisen nach 1968 lange herrschte",12056,2021,Sollten die Medien schweigen über Foucault?,"04/15/2021, NZZ",4.7353754,3.520993,unlabeled
2022-09-25 22:00:00+00:00,NZZ,Neue Zürcher Zeitung,Feuilleton,German,5633,Im Barock war die Welt schon einmal chaotisch,Die Epoche erinnert an unsere Zeiten auch wegen ihrer Krisen. Davon erzählt eine Ausstellung im Landesmuseum,5447,2022,Und diesem Bild folgt jetzt das Landesmuseum Zürich mit seiner facettenreichen Schau «Barock.,"09/25/2022, NZZ",3.28769,5.2249727,unlabeled
2022-07-21 22:00:00+00:00,TA,Tages-Anzeiger,Kultur & Gesellschaft,German,7320,Angriff auf Herzogin Meghan,,7001,2022,"Dass es sich dabei allerdings einzig um die Wahrheit von Meghans angeblichen «Opfern» handelt, blendet er aus.","07/21/2022, TA",5.60378,6.011968,unlabeled
2022-11-24 23:00:00+00:00,TA,Tages-Anzeiger,Kultur & Gesellschaft,German,9447,«Niemand soll sich verstecken müssen»,,9026,2022,"Denn kognitive Dissonanzen kenne ich durchaus, ich bin leider selbst nicht immer hundertprozentig konsequent:","11/24/2022, TA",1.2717563,2.2190208,unlabeled
2021-05-31 22:00:00+00:00,NZZ,Neue Zürcher Zeitung,Feuilleton,German,20333,"«Ich bin aktuell vielleicht erfolgreich, aber habe ich es deshalb geschafft?»",,19682,2021,Mein Studio ist in New York.,"05/31/2021, NZZ",3.5696125,4.8611727,unlabeled
2001-03-07 23:00:00+00:00,NZZ,Neue Zürcher Zeitung,,German,4435,«We are Nr. 1 . . .» - Zürcher Kunstszene in der Galerie Bob van Orsouw,,4352,2001,"Genialität steht heute jedem zu, sie muss nur inszeniert werden:","03/07/2001, NZZ",1.2736164,2.620128,unlabeled
2021-12-06 23:00:00+00:00,NZZ,Neue Zürcher Zeitung,Meinung und Debatte,German,8229,Fortschritt nur mit uns,"Die deutsche Politik singt gerade wieder einmal das Hohelied auf den Fortschritt. Und verschweigt, dass es den nie gibt ohne Nebenfolgen. Einordnung einer schönen alten Parole. Gastkommentar von Hans-Peter Bartels",8107,2021,"Um die Qualität des jeweils angesagten Fortschritts zu messen, braucht es Massstäbe.","12/06/2021, NZZ",2.4510844,2.9958105,unlabeled
2021-05-06 22:00:00+00:00,NZZ,Neue Zürcher Zeitung,Feuilleton,German,8078,Suffragetten unter Rassismusverdacht,In den Vereinigten Staaten sind die Vorkämpferinnen für das Frauenstimmrecht in die Kritik geraten,7843,2021,"Diese erhielten nämlich mit der Verabschiedung des 15. Verfassungszusatzes von 1870 das Wahlrecht, während Frauen nochmals fünfzig Jahre warten mussten.","05/06/2021, NZZ",4.7366524,0.7881126,unlabeled
2017-06-05 22:00:00+00:00,TA,Tages-Anzeiger,Kultur & Gesellschaft,German,8100,"Revolution, Rave und Ritalin",,7748,2017,"Und nicht jeder, der in den 90ern jung war, tanzte nächtelang an Megaraves.","06/05/2017, TA",3.2420828,4.026819,unlabeled
2021-05-31 22:00:00+00:00,NZZ,Neue Zürcher Zeitung,Feuilleton,German,20333,"«Ich bin aktuell vielleicht erfolgreich, aber habe ich es deshalb geschafft?»",,19682,2021,Du hast dir also gesagt:,"05/31/2021, NZZ",-0.055876,3.608007,unlabeled
2021-05-07 22:00:00+00:00,NZZ,Neue Zürcher Zeitung,Feuilleton,German,10570,Irgendwann kollabiert das Absurde unter seinem eigenen Gewicht,"Umbenennen, verbannen, canceln: Wohlmeinende Umstürzler sind in Europa am Werk. Wohin das führt, ist abzusehen.  Von Josef Joffe",10442,2021,"Joseph Hellers Bestseller «Catch-22», eine bittere Satire über den Zweiten Weltkrieg.","05/07/2021, NZZ",2.166732,4.2081065,unlabeled
2021-06-14 22:00:00+00:00,NZZ,Neue Zürcher Zeitung,Feuilleton,German,10546,Wenn Moralismus zur Staatsräson wird,"Einst verfügten totalitäre Staaten, was gesagt und gedacht werden darf. In der Demokratie läuft es nun umgekehrt. Von Josef Joffe",10427,2021,So gerät die Tugend zur Torheit.,"06/14/2021, NZZ",1.5586808,3.543708,unlabeled
2021-10-13 22:00:00+00:00,NZZ,Neue Zürcher Zeitung,International,German,12366,Im Herzland der AfD,Nirgends ist die rechte Partei so stark wie in den ostdeutschen Bundesländern Sachsen und Thüringen,12214,2021,"Die Zwickauer Linke-Kandidatin hat das erkannt und deshalb Wahlkampf mit Sahra Wagenknecht gemacht, die als Kritikerin des Kurses der Linken-Führung gilt.","10/13/2021, NZZ",5.4119964,3.3924146,unlabeled
2022-10-30 23:00:00+00:00,TA,Tages-Anzeiger,Zürich,German,10531,«Das sind Kampfbegriffe»,,9947,2022,"Ich erwarte von Menschen, die in Zürich bleiben, dass sie unsere Sprache lernen.","10/30/2022, TA",3.4982548,5.0333743,unlabeled
2020-10-07 22:00:00+00:00,NZZ,Neue Zürcher Zeitung,Feuilleton,German,7024,Diese Terrorwarnung ist verfehlt,Ayaan Hirsi Ali vergleicht amerikanische Aktivisten mit radikalen Islamisten. Dabei kommt sie zu den falschen Schlüssen. Eine Replik,6793,2020,"Der Titel der NZZ vom 24. September 2020, «Vormarsch der säkularen Fundamentalisten», versprach einen spannenden Artikel.","10/07/2020, NZZ",4.9620285,4.896752,unlabeled
2022-02-20 23:00:00+00:00,NZZ,Neue Zürcher Zeitung,Schweiz,German,13049,«Wollen wir eine Gesinnungspolizei?»,,12675,2022,"Wenn sich Boris Johnsons Sohn bewerben würde und ein gleich Begabter, der mehr Diversitätsmerkmale aufweist:","02/20/2022, NZZ",5.393175,4.182338,unlabeled
2020-01-19 23:00:00+00:00,NZZ,Neue Zürcher Zeitung,Feuilleton,German,9662,"Sei wach, richte über andere, fühle dich gut",«Wokeness» heisst die gesteigerte Form der Political Correctness. Was taugt sie? Von Simon M. Ingold,9543,2020,"Es geht nicht nur um Substanz, sondern darum, den sozialen und medialen Erwartungen mit grossspurigen Lippenbekenntnissen zu entsprechen.","01/19/2020, NZZ",3.1881244,1.8824626,unlabeled
2022-10-30 23:00:00+00:00,TA,Tages-Anzeiger,Zürich,German,10531,«Das sind Kampfbegriffe»,,9947,2022,Darüber wird nächstes Jahr der Stadtrat beraten.,"10/30/2022, TA",3.317444,4.2402964,unlabeled
2021-05-17 22:00:00+00:00,NZZ,Neue Zürcher Zeitung,Meinung und Debatte,German,2546,"Globi, politisch korrekt",,2467,2021,Er bilanziert in der Hörversion:,"05/17/2021, NZZ",0.11975963,3.8778386,unlabeled
2021-11-12 23:00:00+00:00,TA,Tages-Anzeiger,Hintergrund,German,9850,Mit links verloren,,9488,2021,"«Die Republikaner haben so getan, als ginge es ihnen um Schulen und Bildung.","11/12/2021, TA",6.729468,3.413305,unlabeled
2022-05-20 22:00:00+00:00,NZZ,Neue Zürcher Zeitung,Front,German,8389,Inflation des Leichtsinns,"Die Preise steigen weltweit in hohem Tempo. Dies nur mit dem Ukraine-Krieg zu erklären, taugt nicht als Ausrede. Vielmehr haben die grossen Zentralbanken während Jahren geradezu fahrlässig gehandelt. Das rächt sich nun.",8307,2022,Diese Gelegenheit ist längst verpasst.,"05/20/2022, NZZ",1.3041911,3.1891456,unlabeled
2021-10-05 22:00:00+00:00,TA,Tages-Anzeiger,Kultur & Gesellschaft,German,6806,Ist James Bond wirklich am Ende?,,6514,2021,"Bond lernte lieben, Bond lernte weinen.","10/05/2021, TA",2.666038,7.324181,unlabeled
2001-03-07 23:00:00+00:00,NZZ,Neue Zürcher Zeitung,,German,4435,«We are Nr. 1 . . .» - Zürcher Kunstszene in der Galerie Bob van Orsouw,,4352,2001,Der Galerienboom an der Limmatstrasse trägt den Namen der Kunststadt Zürich weit über die Landesgrenzen hinaus.,"03/07/2001, NZZ",3.3026872,5.2515187,unlabeled
2022-11-08 23:00:00+00:00,NZZ,Neue Zürcher Zeitung,Feuilleton,German,10606,«Neun von zehn Stücken sind langweilig»,"Milo Rau zählt zu den prägenden Regisseuren des Gegenwartstheaters. Im Gespräch mit Ueli Bernays und Benedict Neff sagt er, ein Stadttheater dürfe keine Traditionen pflegen, es müsse Avantgarde sein. Beim Wort «woke» schläft er ein",10416,2022,Der Schauspieler Robert Hunger-Bühler bestätigt in einem Interview das Klima der Angst im Theaterbetrieb.,"11/08/2022, NZZ",2.3569193,5.6509037,unlabeled
2021-07-21 22:00:00+00:00,NZZ,Neue Zürcher Zeitung,Feuilleton,German,6726,Am meisten nervt die Humorlosigkeit,Wokeness liegt im Trend. Statt Selbstgerechtigkeit aber wären etwas mehr Selbstironie und ein wacheres Sündenbewusstsein hilfreich,6497,2021,Wie es eine Weisheit aus dem babylonischen Talmud (6. Jahrhundert) formuliert: «Der Mensch soll sich zur Hälfte für unschuldig halten und zur Hälfte für schuldig.»,"07/21/2021, NZZ",2.564258,2.1185238,unlabeled
2022-11-18 23:00:00+00:00,NZZ,Neue Zürcher Zeitung,Feuilleton,German,11999,Häme gegen unser Theater ist unangebracht,"Das Schauspielhaus reizt zu Debatten – ein Zeichen dafür, dass uns mehr gelingt, als vielen lieb ist. Eine Replik von Nicolas Stemann",11865,2022,Dennoch scheint mir zurzeit ein Missverständnis zu bestehen.,"11/18/2022, NZZ",0.8358138,2.7612019,unlabeled
2021-03-14 23:00:00+00:00,TA,Tages-Anzeiger,Kultur & Gesellschaft,German,9913,«Ich verstehe die Wut»,,9716,2021,"Das ist ja auch wahr, sie kann herausfordern.","03/14/2021, TA",1.1860385,3.3844225,unlabeled
2022-05-26 22:00:00+00:00,NZZ,Neue Zürcher Zeitung,Meinung und Debatte,German,6935,Milton Friedman 2.0 und der ehrbare Kaufmann,,6843,2022,"Politische Haltung zu zeigen, ist en vogue.","05/26/2022, NZZ",4.347632,3.1313121,unlabeled
2022-05-22 22:00:00+00:00,TA,Tages-Anzeiger,International,German,5006,Bildungsminister bringt Rechte in Rage,,4788,2022,"Erst bei einem Studienaufenthalt in den USA sei ihm mit Mitte zwanzig bewusst geworden, «dass ich schwarz bin», sagt Ndiaye.","05/22/2022, TA",5.7243075,2.2323625,unlabeled
2004-10-10 22:00:00+00:00,TA,Tages-Anzeiger,,German,5902,Der gute Stoff regnet nur so auf ihn runter,,5727,2004,"Aus dem Mythos wird eine höllische, mit einem typischen Blues-Refrain grundierte Komödie: «Orpheus strummed till","10/10/2004, TA",2.0603294,5.3040905,unlabeled
2022-06-20 22:00:00+00:00,NZZ,Neue Zürcher Zeitung,Feuilleton,German,6621,Die dunkle Macht des Götterknaben,Das Opernhaus Zürich zeigt Mozarts «Figaro» als frechen Kommentar zum Verhältnis der Geschlechter. So soll Komödie sein!,6437,2022,Sogar das Selbstverständliche ist nunmehr Gesetz: Übergriffe auf «Mitarbeiter*innen» werden nicht geduldet.,"06/20/2022, NZZ",3.5156882,0.7695744,unlabeled
2021-06-14 22:00:00+00:00,NZZ,Neue Zürcher Zeitung,Feuilleton,German,10546,Wenn Moralismus zur Staatsräson wird,"Einst verfügten totalitäre Staaten, was gesagt und gedacht werden darf. In der Demokratie läuft es nun umgekehrt. Von Josef Joffe",10427,2021,"Drei Beispiele aus allerjüngster Zeit mögen zeigen, wie Neusprech von unten nach oben in die Verlautbarungen des Staates eingedrungen ist.","06/14/2021, NZZ",3.6185982,2.8009946,unlabeled
