text,x,y,label
Tesco is winning the 'free from' Christmas race 😁😁Great selection!  #glutenfree #dairyfree #eggfree #nutfree #fishfree #applesstrawberriesandcarrotfree https://t.co/KGYr4iM3CU,5.4513474,0.8005854,unknown
Why are  still giving these out from self service checkouts https://t.co/a830J1hdZP,2.2040415,1.0200487,unknown
i've made an online order but the automated address 4my house isn't correct and I don't know how to change it b4 delivery can u help?,-0.45158717,0.6948971,unknown
is there anyone in charge if the IT side of things ?. i have been trying to sign up to yammer and inform the system says my date of birth is not what is on the system .all i keep being given is ref numbers ! and nothing happens. thanks ian,-0.19965519,-0.026191752,unknown
this is a bit gross https://t.co/c5jrfrvB5W,5.0921435,3.6180692,unknown
couldn’t find any @543104 scratchings in the Banbury store #whatchuplayinat,3.7793238,0.005445307,unknown
would be nice to have a warning that my delivery saver plan coming to an end. Nearly cost me £72 for the yr 😑 expensive mistake.,0.12562771,1.1342072,unknown
@492169 @tesco freezing cold meal in hatfield Bella Italia - walked out so need to get Tesco vouchers refunded. Disgusting!,5.9940023,-0.92876977,unknown
no gluten free produce but 30 different types of frozen chips #freefrom #freefromproduce #priorities https://t.co/TmoQcTyi7n,6.3009596,-0.7053936,unknown
When you open up a bag of chips from  and find this on a chip https://t.co/GqJ8qOhl0t,6.6428895,0.46298057,unknown
"Sorry to be a bother but I have been looking to find a Customer Journey map/Graphic.
If no such thing exists is there any chance you could point me in the right direction?

Many thanks!!!",1.3257624,0.67894036,cat1
the self serve rolls at Tooley St suddenly won’t scan Tesco Pay + or Digital Clubcard!,-0.32464266,-0.5846285,unknown
Told you I was going to have stew for tea ( £1 stew pack) - with dumplings and a smattering of @74736 https://t.co/CPF01dgxZy https://t.co/WYFmOarAoI,7.5265613,0.09563222,unknown
Just got ID'd in  for a JD bbq sauce.... not bad for 32 😂🙈,6.4945765,-0.03486457,unknown
your gluten free game is strong 💪🏼 shame about the damn price though,6.4019737,-0.4184713,unknown
your petrol station at Purley was closed this morning. Is it open again now?,2.289773,2.179008,unknown
"Hi , I am very distressed this pot exploded when full of boiling water all over my hob and floor. 1/2 https://t.co/WDLyYPhpKh",7.9663186,0.30628616,unknown
This frozen mac &amp; cheese from @542133 (bought from ) was pretty decent. A nice quick meal if you're in a rush #glutenfreeliving 🙂 https://t.co/J4C7miiYWk,6.900054,-0.33520302,unknown
attention all don't buy chestnuts from tesco. I bought £10 worth and everyone apart from two were green inside,6.7761674,1.1986355,unknown
can you spot the deliberate(?) mistake in this picture? https://t.co/OFvUsDORi1,4.9819803,3.5618021,unknown
- changed the composition of your roasted salted mixed nuts by removing the pecans but left them called out on the label #dissapointed - at least change the bag! https://t.co/qoUm2yGWOh,6.807584,0.96955967,unknown
I have just tried checking out using the app on my tablet and keep getting page not found error after putting payment details in. Is there an issue ?,0.219726,-0.5130655,unknown
How do I report to you what I believe is a contaminated food product (may be part of a batch)?,7.14258,-0.6010316,unknown
Just opened my pizza wtf happened   https://t.co/ocHsGKdIDA,7.7885833,-0.64103097,unknown
"@131115 very, very disappointed and inconvenienced on finding these sealed boxes from  contain only 7, not 8, selection boxes 😫 📦 . These are for the local Cub Scout group and there aren’t enough for one each https://t.co/rGN0wWZ8hX",4.5250354,1.2137665,unknown
"sure sticker on these, bought by hubby for my birthday on 7th Nov, said 'guaranteed' for 7 days? 1 Lily gone, roses dead, leaves shrivelled, gerbera droopy from first day 😢 https://t.co/0Tt2xM47ZO",7.1733193,1.3281049,unknown
"When  click &amp; collect let you down so you stalk a delivery man to see if your parcel is in his van, it wasn't he had been this am 🙈",0.6912317,2.4278142,unknown
Dear @sainsburys  @Morrisons and others. Just STOP selling explosives. Home fireworks should be banned.,4.4185233,2.1507802,unknown
My friend bought this salad from  today and found the prawns in it to be mouldy! The best before date on the salad states the 22nd November! #couldofkilledher #Tesco #deadlyprawns https://t.co/IGhwhrhzGJ,8.123749,0.033250585,unknown
why can't i get passed your home page. I get access denied on my mobile browser when i try to goto https://t.co/D83lkBisk2 it is only on my mobile,0.26618224,-0.99156934,unknown
"I haven’t had my Clubcard voucher for cineworld through to my email, bought it at 12 this afternoon. Can’t find anything online to help me? 😳",-0.76943094,-0.5971238,unknown
thanks to .com shopper Carmen @4554 Tesco today who barged us out of the way to get to her fresh pasta without an excuse me or anything - cost you a customer left our  full trolley and went to Sainsburys #EveryLittleHelps,1.8327012,0.86257094,unknown
I would suggest a senior member of your management team contact me 07806818570 before you lose our custom #customerservicefail,0.81309843,2.0812461,unknown
#disappointed #upset #applecrumble #notgoodenough @581353 would Sainsbury's lat me down like this! 😡😡 p.s see last tweet,3.5556617,1.8552049,unknown
Very disappointed that your delicious Butternut Squash and sage risotto bake is currently unavailable. Any idea when it will be back?,6.2678733,0.04656831,unknown
Your new grocery website is awful! Why take away the ability to search for a list of items??? Given up with it now!,0.87727606,-1.5415627,unknown
Hello  yet again I find myself in your aisles wondering why you don't do enough veggie or fish options. There are other ingredients than chicken... https://t.co/l69jqE73Fp,6.969368,-1.3796082,unknown
"is the Bangor, Gwynedd store still open?",3.4373608,-0.94511646,unknown
why would you remove the pomegranate from the tropical mix fruit pot because that was absolutely the best part of it. Considering making an official complaint,7.348835,1.6638021,unknown
Hey  just bought something in store and got home to see it was a week out of date.,3.732327,0.45220312,unknown
"Hi, tried to book a grocery delivery, coming up no available slots for next three weeks. Is this correct, or is there a tech fault? Please help, thanks!",-0.91964203,0.8269659,unknown
"Yeah hi,   I was harassed by a security guard in one of your stores today and I’m still really upset about it to be honest. 🙄",1.6733392,2.4463289,unknown
When your local  says they're 24 hr so you drive there for snacks and they're closed 🙃,2.0927398,1.8517581,unknown
https://t.co/GB66QNn6db,4.993838,3.5853467,unknown
- can you advise if these items are available from any store in or near Bath/Bristol or Wiltshire. 156-4936 &amp; 278-3259. Thanks,3.7769697,-0.11913612,unknown
2 of your bags for life snapped before I put anything in them... then this happens to a 3rd when I get home... they weren’t heavy https://t.co/69iF7nlglg,3.765362,1.695784,unknown
ordered a delivery to the store on Saturday. Still not arrived #AreYouShut?,-0.29584327,1.1382098,unknown
"Hi. I moved into a new build home, registered it's address 5 weeks ago, and called you 6-7 times since. I still can't place grocery orders cos your database doesn't show my address. I'm paying for this service. Any advice on how to resolve this?",-0.3765239,0.7148789,unknown
My experience at  this morning around 4:30am: a thread!,3.8503058,3.1894398,unknown
bought two full rack of Tesco ribs and end up with half a rack in the pack https://t.co/FOJMJMBuxx,6.310315,-0.0123478,unknown
just bought some rolls got home and they were use by 30/11 not happy and can’t go out to change them #notimpressed,3.6749043,1.216673,unknown
@tesco Chester frodsham sq have no £10 Spotify giftcards. Any stores in Chester/Ellesmere Port area who have any as want to buy with 20% off,2.2463703,-0.41633523,unknown
absolutely shocking customer service at the Leigh store 😡😡😡 never know anyone as rude!,1.3094782,2.2723877,unknown
bit disappointed in my treat!! Didnt get the full yummy experience had to cut the throw burnt bit! https://t.co/dbVoUQaLB6,7.2164807,0.13796036,unknown
"Hey  I can't be the only one that wants a Christmas pudding without alcohol! Even the ""free from"" is steeped in Cognac.",5.9854164,0.2772217,unknown
not so fresh veg on our click and collect order :( https://t.co/SQqWcjgmgO,7.5679297,1.0854417,unknown
hi. I didnt recieve a message in my dm. Could it be resent to me again please. Thanks,2.3133852,5.7472205,unknown
Would it be possible to return the carriers bags we get with our deliveries to the driver after we build up an amount? 1/2,3.3874955,1.6998146,unknown
hi I filled my tank up at 3am this morning at your Leyland fuel station and when I put my card in the first time to unlock the pump it charged me £41 for the previous drivers fuel and then £36 for the fuel I actually put in.... how do I complain/claim back ?,1.5262043,-0.1791741,unknown
https://t.co/gYRgghl2iH apparently your staff aren't aware of this?,1.8650422,2.398721,unknown
I went to  for wwe 2k18 and they don't even stock it. https://t.co/jWOydwOoB4,3.3394554,0.2233357,unknown
"Me again! Sorry Tesco, I need to complain about your potatos again, second time in two weeks. I’ve attached picture again. As you can see, purchased on 25/11, opened on 26/11 and they were moldy! BB date of 30/11 ... very disappointed again :( https://t.co/qOFc7gBFxE",5.9376626,0.6354982,unknown
where have all the trolls gone at your Surrey Quays extra store 😡😡😡😡😡,3.2412906,2.005168,unknown
Why does one of my @1644 look like it’s been chewed and spat out?🤢  https://t.co/pjwxOXKc7G,7.5385866,0.6056388,unknown
My iron randomly started burning internally and continued to smoke for  while after unplugging  https://t.co/yGT6GTDYZ0,5.552441,2.5868864,unknown
@Morrisons Such a familiar sight at your Selby store. Good job there is a Tesco across the road... https://t.co/nr5VsYLG3p,3.0692024,1.7719743,unknown
Not only had I booked my  click &amp; collect a day early therefore only completed half of shop I’ve unpacked &amp; have over 100 weetabix,1.2180649,0.35811397,unknown
is there a problem with online ordering. For two days now I’ve tried to place an order for delivery but it will not go beyond the payment screen no matter what card I use. And yes there is enough money on the cards 😂,0.122667104,-0.32905126,unknown
What’s up with  not stocking Bisto gravy powder???,6.8247046,0.11456917,unknown
"Do you stock this is Hammersmith Tesco?
https://t.co/38lBppUqn5",3.3464568,1.1517618,unknown
"P2 had a great trip  
#PracticalLearning
#ThanksForHavingUs 
#StjohnsISwhereitsat https://t.co/awibWyyV50",4.966702,3.201272,unknown
Shocking service from  delivery service. Should have been here between 10-11 and no one can get in contact the driver 👍🏻 #ihavebetterthingstodothanhangaround,0.2832655,1.9011488,unknown
very disappointed to find my moussaka was actually a macaroni cheese. 🤔 https://t.co/o3aEnka1tp,7.4717445,-0.032108963,unknown
"I was a regular consumer of  Jam Doughnuts until, for some reason, they hiked the price by 50% to seemingly add more packaging (and fat, sugar, salt)... Now to find an alternative! #BoringRant #IsThisWhatPremiumIs? https://t.co/7HIfktoThr",6.3138523,0.3880829,unknown
